CONCEPTICON_ID,CONCEPTICON_GLOSS_x,CHINESE,CHINESE_RT_MEAN,CHINESE_RT_ZSCORE,CHINESE_STROKE,LINE_IN_SOURCE_x,CONCEPTICON_GLOSS_y,ENGLISH,ENGLISH_VALENCE_MEAN,ENGLISH_AROUSAL_MEAN,ENGLISH_DOMINANCE_MEAN,LINE_IN_SOURCE_y
539,NEST,巢,769.3772499999999,-0.1990491973763109,11.0,426,NEST,nest,0.687,0.221,0.333,11694
541,POETRY,诗歌,685.843846153846,-0.525288122896987,22.0,11441,POETRY,poetry,0.697,0.235,0.629,13252
55,WHISPER,呢喃,804.7854285714287,-0.158828348281133,20.0,5693,WHISPER,whisper,0.49,0.225,0.265,19620
56,BAD LUCK,恶运,733.411142857143,-0.1943521023864966,17.0,10806,BAD LUCK,misfortune,0.094,0.78,0.311,11161
573,SWAY,摇晃,795.27425,-0.2786790216243988,23.0,9591,SWAY,sway,0.69,0.596,0.721,17423
575,TREAD,踩,741.6518421052632,-0.3357741619953526,15.0,712,TREAD,tread,0.51,0.52,0.426,18285
577,FOREFINGER,食指,680.7233333333331,-0.4949810183797276,18.0,7442,FOREFINGER,forefinger,0.51,0.254,0.37,6990
578,KISS,接吻,671.2943589743589,-0.5385184759842491,18.0,8545,KISS,kiss,0.967,0.813,0.63,9863
580,FUR,毛,605.3346153846154,-0.7520074941985329,4.0,21,FUR,fur,0.583,0.392,0.315,7270
584,DIFFICULT,困难,646.7671794871793,-0.6123044522740745,17.0,5041,DIFFICULT,difficult,0.235,0.7,0.508,4894
586,GARDEN,菜园,714.5256097560975,-0.4016798760986146,18.0,9384,GARDEN,garden,0.77,0.23,0.456,7353
587,ANT,蚂蚁,589.7719999999999,-0.7863956047106955,18.0,11323,ANT,ant,0.448,0.216,0.216,732
590,NAKED,裸体,760.7161904761905,-0.3360205734769277,20.0,10095,NAKED,naked,0.323,0.885,0.288,11566
594,PIECE,片,742.7197435897434,-0.3681589364263361,4.0,25,PIECE,piece,0.646,0.245,0.367,13023
595,GROUNDNUT (PEANUT),花生,634.255,-0.684601640696753,12.0,6385,GROUNDNUT (PEANUT),peanut,0.646,0.202,0.246,12723
597,PHYSICIAN,医生,575.9900000000001,-0.877467437365011,12.0,4974,PHYSICIAN,doctor,0.7,0.531,0.861,5276
6,EARTHQUAKE,地震,699.4892105263157,-0.6001692007763824,21.0,4342,EARTHQUAKE,earthquake,0.073,0.93,0.812,5596
600,STRANGE,奇怪,626.012105263158,-0.6743614622486813,16.0,5769,STRANGE,strange,0.314,0.663,0.395,17010
602,HIDE (CONCEAL),隐瞒,742.0065789473687,-0.3114524164088779,26.0,11893,HIDE (CONCEAL),conceal,0.312,0.436,0.306,3507
604,GLASS,玻璃,657.8185714285717,-0.5248273519805201,23.0,7106,GLASS,glass,0.49,0.404,0.322,7530
605,GRAIN,粮食,699.6923684210526,-0.4873384654517514,22.0,9716,GRAIN,grain,0.39,0.198,0.302,7690
607,GRASSHOPPER,蚱蜢,827.5318421052631,-0.0422017927244397,25.0,8857,GRASSHOPPER,grasshopper,0.5,0.462,0.287,7732
613,HIGH TIDE,洪水,727.2822500000001,-0.3877208019463307,13.0,7025,HIGH TIDE,flood,0.208,0.778,0.608,6866
619,ANIMAL,动物,600.397,-0.7991284236434966,14.0,4156,ANIMAL,animal,0.521,0.51,0.513,688
620,INSECT,昆虫,676.61075,-0.6185677227489023,14.0,6082,INSECT,insect,0.276,0.633,0.242,9279
624,LAKE,湖,662.0853846153844,-0.5878055568002879,12.0,521,LAKE,lake,0.694,0.196,0.425,9949
628,LEAF,叶子,680.5378048780489,-0.4735508751230904,8.0,3426,LEAF,leaf,0.583,0.156,0.294,10071
630,LIGHT (RADIATION),光线,735.261,-0.3695336778958957,14.0,4053,LIGHT (RADIATION),light,0.771,0.32,0.519,10233
631,LIVESTOCK,牲畜,787.2428947368422,-0.1832669626562309,19.0,7088,LIVESTOCK,livestock,0.729,0.42,0.519,10343
632,LIZARD,蜥蜴,826.50325,0.0012295442558265,28.0,10091,LIZARD,lizard,0.378,0.375,0.324,10346
634,MEAT,肉,767.6979487179489,-0.3164151881492403,6.0,69,MEAT,meat,0.612,0.421,0.413,10869
635,MILK,牛奶,608.1990000000001,-0.7166169335909085,9.0,3037,MILK,milk,0.817,0.27,0.327,11079
636,MILL,磨坊,807.34225,-0.0956369831989612,23.0,10362,MILL,mill,0.531,0.382,0.347,11083
637,MOSS,苔藓,894.0783783783784,0.2633262394650636,25.0,7284,MOSS,moss,0.235,0.27,0.245,11387
639,MOUNTAIN,山,668.0755263157897,-0.5221643369055678,3.0,7,MOUNTAIN,mountain,0.698,0.408,0.649,11421
640,MUD,泥,733.9302564102563,-0.4471233105090706,8.0,202,MUD,mud,0.333,0.26,0.185,11458
641,MUSHROOM,蘑菇,781.9065789473686,-0.2689932235213579,30.0,10504,MUSHROOM,mushroom,0.49,0.274,0.269,11509
642,MUSIC,音乐,660.210243902439,-0.634571341016943,14.0,7439,MUSIC,music,0.833,0.563,0.605,11511
645,OCEAN,海洋,674.95425,-0.5109480195178823,19.0,7897,OCEAN,ocean,0.823,0.308,0.642,12041
646,ASH,灰烬,663.6880487804879,-0.5555582886331143,16.0,4650,ASH,ashes,0.327,0.279,0.142,1012
648,PAPER,纸,581.2402777777777,-0.8356235795838228,7.0,885,PAPER,paper,0.52,0.123,0.293,12525
65,AMBUSH,埋伏,740.6466666666666,-0.3569242481943049,16.0,7600,AMBUSH,ambush,0.281,0.83,0.5,583
652,PLAIN,平原,656.1921052631578,-0.552883885218868,15.0,3595,PLAIN,plain,0.5,0.167,0.311,13127
653,PLANT (VEGETATION),植物,624.3484615384616,-0.7153517928033449,20.0,9212,PLANT (VEGETATION),plant,0.73,0.18,0.371,13143
655,POISON,毒药,655.7036585365853,-0.585467282675129,18.0,6998,POISON,poison,0.083,0.76,0.573,13261
661,RELIGION,宗教,686.3704999999999,-0.4811308109835847,19.0,5821,RELIGION,religion,0.646,0.32,0.755,14609
662,BATTERY,电池,738.5526829268292,-0.2972067815649401,11.0,3827,BATTERY,battery,0.48,0.425,0.442,1486
665,BEE,蜜蜂,719.9546341463416,-0.4069430846975214,27.0,10086,BEE,bee,0.52,0.509,0.309,1553
667,ROAD,街道,657.9490000000001,-0.5825338165869761,24.0,9403,ROAD,road,0.656,0.404,0.404,15050
668,ROCK,岩石,766.7869230769229,-0.2250570066380353,13.0,5869,ROCK,rock,0.623,0.236,0.557,15077
670,ROOT,根,660.1071794871795,-0.5283357724095895,10.0,360,ROOT,root,0.602,0.279,0.508,15109
671,SAND,沙,620.8143589743588,-0.7347616569502913,7.0,117,SAND,sand,0.582,0.279,0.304,15302
673,SCHOOL,学校,612.0515000000001,-0.6611896967841696,18.0,5815,SCHOOL,school,0.765,0.423,0.633,15444
674,MOUTH,嘴巴,655.9457500000001,-0.6321939260273923,20.0,10135,MOUTH,mouth,0.734,0.294,0.336,11434
675,FAECES (EXCREMENT),粪便,713.2539473684211,-0.4364813497613962,21.0,11085,FAECES (EXCREMENT),excrement,0.041,0.558,0.221,6210
677,AXE,斧头,701.6500000000003,-0.4384711289490802,13.0,6076,AXE,axe,0.296,0.69,0.536,1257
679,BRIGHT,亮,672.236842105263,-0.5529139671018752,9.0,229,BRIGHT,bright,0.89,0.527,0.812,2158
681,DESTROY,破坏,609.302564102564,-0.739336094383081,17.0,8021,DESTROY,destroy,0.046,0.935,0.635,4761
682,SIDE,旁边,639.7669230769231,-0.5929341040503159,15.0,7777,SIDE,side,0.439,0.288,0.395,15982
685,DECIDE,决定,632.603947368421,-0.6708142480936933,14.0,4124,DECIDE,decide,0.656,0.54,0.855,4461
686,EASY,容易,602.838,-0.807553174956926,18.0,7637,EASY,easy,0.865,0.194,0.373,5605
69,SOBER,清醒,704.3902564102565,-0.4402116424527271,27.0,8674,SOBER,sober,0.729,0.216,0.568,16367
691,SEASON,季节,673.0226315789475,-0.5265532837485764,13.0,5804,SEASON,season,0.792,0.41,0.519,15566
694,GET,得到,741.8812499999999,-0.384206663727208,19.0,8469,GET,get,0.74,0.594,0.667,7468
695,GO,出去,745.7424390243903,-0.3268186882787328,10.0,3228,GO,go,0.51,0.441,0.444,7580
698,WISE,睿智,715.7797499999999,-0.3940364175686018,26.0,9997,WISE,wise,0.878,0.25,0.861,19718
699,SAD,忧愁,733.7817073170734,-0.3615498521275489,20.0,5147,SAD,sad,0.225,0.333,0.149,15236
7,GATHER,收拾,596.3894871794871,-0.6891328899655835,15.0,4543,GATHER,gather,0.648,0.51,0.546,7381
700,CARRY,携带,664.8275,-0.6516769084867039,22.0,9586,CARRY,carry,0.635,0.38,0.5,2597
702,CATCH,捉,681.2946341463414,-0.4973897685321073,10.0,792,CATCH,catch,0.531,0.437,0.552,2650
704,CLEAN,干净,705.3287499999999,-0.4487235154481866,11.0,2284,CLEAN,clean,0.827,0.17,0.5,3105
708,SHINE,照耀,821.3607142857143,-0.1195009148079302,33.0,9675,SHINE,shine,0.844,0.539,0.741,15856
712,RICH,富,691.347857142857,-0.5451875472489893,12.0,495,RICH,rich,0.882,0.627,0.905,14972
714,SEED,种子,692.28975,-0.5103499819690022,12.0,7187,SEED,seed,0.656,0.135,0.306,15616
715,SHOUT,叫喊,647.0092499999998,-0.5721127486953342,17.0,3390,SHOUT,shout,0.229,0.925,0.444,15922
717,SWEET,甜,662.6775000000001,-0.5815737682505473,11.0,457,SWEET,sweet,0.668,0.418,0.382,17435
718,PAY,付款,607.6125641025641,-0.7382962519001524,17.0,3161,PAY,pay,0.514,0.588,0.592,12698
719,FIND,找到,668.8460000000002,-0.5745634184406145,15.0,5185,FIND,find,0.774,0.555,0.58,6704
72,CLAW,爪,706.41,-0.4230226879540011,4.0,24,CLAW,claw,0.26,0.6,0.598,3102
720,GOOD LUCK,运气,638.1230769230773,-0.6922733117480941,11.0,6441,GOOD LUCK,luck,0.854,0.49,0.717,10491
722,ATTACK,攻击,673.0563414634146,-0.6589087785411054,12.0,5247,ATTACK,attack,0.286,0.948,0.67,1127
723,PLACE (POSITION),地方,649.1810256410256,-0.6207646384711273,10.0,4328,PLACE (POSITION),place,0.573,0.261,0.398,13118
728,FIRST,第一,630.6197500000001,-0.6917005337200639,12.0,8800,FIRST,first,0.625,0.5,0.788,6744
729,DAWN,黎明,683.08425,-0.5618201623797463,23.0,10306,DAWN,dawn,0.827,0.235,0.519,4388
730,SNAKE,蛇,633.1782926829269,-0.6393411548243326,11.0,470,SNAKE,snake,0.276,0.75,0.549,16294
734,MAKE,使,668.8175,-0.5685774001740092,8.0,150,MAKE,make,0.684,0.42,0.48,10619
741,DRIVE,驱动,699.0602439024392,-0.4158106943528827,13.0,11999,DRIVE,drive,0.625,0.689,0.713,5457
744,EGG,鸡蛋,614.7734999999999,-0.7859214397814468,18.0,12046,EGG,egg,0.684,0.241,0.293,5675
745,SHELF,架子,759.3143589743593,-0.2598787233458667,12.0,6956,SHELF,shelf,0.561,0.202,0.366,15834
746,SHOP,商店,684.7087499999999,-0.63668730874696,19.0,8374,SHOP,shop,0.725,0.632,0.565,15896
749,ENTER,进入,631.5741025641025,-0.6966567419262273,9.0,11708,ENTER,enter,0.708,0.47,0.5,5954
753,PUPIL (STUDENT),学生,585.1553658536586,-0.9132576995694526,13.0,5811,PUPIL (STUDENT),pupil,0.729,0.406,0.368,13971
754,HURRY,匆忙,700.3957499999999,-0.4543468163339255,11.0,3299,HURRY,hurry,0.422,0.735,0.481,8645
756,DEPEND,依赖,743.6023076923076,-0.3883510875499625,21.0,5565,DEPEND,depend,0.388,0.429,0.358,4663
757,BUTTON,按钮,699.5327500000001,-0.5403706237171141,18.0,6898,BUTTON,button,0.52,0.22,0.343,2366
761,COVER,封面,737.6985,-0.3439331083795046,18.0,6767,COVER,cover,0.365,0.24,0.471,4007
763,SKIN,皮肤,648.769761904762,-0.6183558735053954,13.0,3866,SKIN,skin,0.569,0.35,0.395,16126
765,MOVE,移动,599.6915000000001,-0.8506716859563447,17.0,8787,MOVE,move,0.656,0.647,0.67,11439
767,CORPSE,尸体,645.471707317073,-0.6470687377839262,10.0,2250,CORPSE,corpse,0.094,0.657,0.232,3910
768,LUNCH,午饭,680.42275,-0.5173615598587562,11.0,2620,LUNCH,lunch,0.88,0.41,0.542,10513
769,ROOF,屋顶,670.6429268292683,-0.6016039316997053,17.0,6771,ROOF,roof,0.602,0.226,0.342,15098
770,EARRING,耳环,635.6700000000001,-0.6004006861000988,14.0,4711,EARRING,earring,0.583,0.52,0.5,5589
771,HAT,帽子,673.9236842105261,-0.519047423960725,15.0,9071,HAT,hat,0.604,0.183,0.353,8122
777,FLUTE,长笛,780.0205263157898,-0.2394801377058276,15.0,3920,FLUTE,flute,0.635,0.33,0.363,6906
783,VICTORY,胜利,632.5847500000001,-0.7878036731367826,16.0,7258,VICTORY,victory,0.938,0.735,0.931,19242
785,STRONG,茁壮,792.4442857142856,-0.2216551350538158,14.0,7311,STRONG,strong,0.912,0.745,0.895,17076
788,SOAP,肥皂,650.0602439024391,-0.584119494978586,15.0,6360,SOAP,soap,0.531,0.163,0.311,16361
789,PEOPLE,百姓,679.8561538461538,-0.5660643586378353,14.0,4652,PEOPLE,people,0.604,0.4,0.5,12804
79,WASTE,浪费,624.9441025641025,-0.6750865744585719,19.0,7879,WASTE,waste,0.041,0.51,0.184,19465
794,PEN,钢笔,675.810263157895,-0.6203283323434813,19.0,7397,PEN,pen,0.622,0.194,0.25,12772
795,TROUT,鳟鱼,942.306,0.4619309881709814,28.0,12044,TROUT,trout,0.516,0.387,0.298,18383
797,TESTICLES,睾丸,789.7978048780486,-0.1085815853928898,17.0,9996,TESTICLES,testicle,0.458,0.651,0.41,17804
799,WRIST,手腕,718.0333333333334,-0.4944334385454773,16.0,2806,WRIST,wrist,0.706,0.34,0.265,19858
801,RIB,肋骨,782.01575,-0.2347589589023858,15.0,4720,RIB,rib,0.49,0.349,0.351,14968
809,TROUSERS,裤子,790.2365853658537,-0.3063678034777035,15.0,11331,TROUSERS,trousers,0.625,0.314,0.442,18382
810,LOCUST,蝗虫,682.4787179487178,-0.5020390399724446,21.0,10265,LOCUST,locust,0.479,0.412,0.417,10383
811,SOUL,灵魂,619.1162500000002,-0.7197139859437034,20.0,5327,SOUL,soul,0.77,0.22,0.51,16487
812,SLAVE,奴隶,653.79,-0.579793546299326,13.0,3527,SLAVE,slave,0.171,0.795,0.151,16159
815,GOVERNMENT,政府,618.1636585365852,-0.7025533899733699,17.0,6914,GOVERNMENT,government,0.427,0.53,0.85,7665
818,WILLOW,柳树,700.255641025641,-0.4684839634373774,18.0,6980,WILLOW,willow,0.604,0.245,0.4,19673
82,ANGER,恼火,698.978292682927,-0.474914432577255,13.0,6842,ANGER,anger,0.167,0.865,0.657,671
820,LAMB,羊肉,672.5326829268291,-0.5563703159294039,12.0,4679,LAMB,lamb,0.646,0.284,0.321,9951
823,SORCERER,巫师,703.71,-0.4284500783561078,13.0,5111,SORCERER,sorcerer,0.377,0.633,0.632,16463
824,WITCH,巫婆,714.1717073170731,-0.3575041356134956,18.0,5112,WITCH,witch,0.292,0.71,0.473,19727
827,ROLL,滚,670.3352500000001,-0.5823996565096892,13.0,592,ROLL,roll,0.469,0.51,0.172,15087
83,FORBID,禁止,668.7607692307694,-0.5710406815811501,17.0,9704,FORBID,forbid,0.115,0.686,0.598,6973
834,BUTTOCKS,屁股,705.2874999999999,-0.4333341225472621,15.0,5101,BUTTOCKS,buttocks,0.458,0.677,0.365,2365
837,BLUE,蓝色,744.9664102564101,-0.4214226337094057,19.0,11314,BLUE,blue,0.646,0.137,0.291,1878
843,SPIDER,蜘蛛,672.7097435897437,-0.5858227573947618,26.0,10084,SPIDER,spider,0.229,0.569,0.43,16611
846,TIGER,老虎,727.716923076923,-0.4291006209275657,14.0,4693,TIGER,tiger,0.479,0.765,0.664,17975
849,SPRING (OF WATER),来源,692.1535000000001,-0.4560561386245493,20.0,5280,SPRING (OF WATER),source,0.74,0.318,0.684,16498
853,ALTAR,祭坛,768.8168292682926,-0.2638975349138098,18.0,8775,ALTAR,altar,0.724,0.387,0.635,543
857,STONE,石头,579.7126829268293,-0.847352192332885,10.0,3882,STONE,stone,0.216,0.183,0.561,16965
861,JUDGE,法官,618.9525641025641,-0.7240322342089563,16.0,6208,JUDGE,judge,0.51,0.604,0.857,9723
864,PUMPKIN,南瓜,604.3122500000002,-0.7663215964904945,14.0,6654,PUMPKIN,pumpkin,0.539,0.177,0.355,13948
865,FAME,名誉,687.1761538461539,-0.4887976018536933,19.0,4261,FAME,fame,0.896,0.755,0.852,6461
868,BANANA,香蕉,626.9946341463414,-0.6976330170335635,24.0,7464,BANANA,banana,0.612,0.23,0.241,1362
873,TAX,税收,771.1892500000001,-0.3033615667703394,18.0,9321,TAX,tax,0.26,0.481,0.534,17651
874,CANDY,糖果,685.7747500000002,-0.4551278675761763,24.0,10368,CANDY,candy,0.93,0.425,0.384,2485
879,COUGH,咳嗽,730.7297500000001,-0.4170149583312511,23.0,6669,COUGH,cough,0.255,0.627,0.241,3956
880,REPEAT,重复,602.1826315789475,-0.7488545152878653,18.0,7376,REPEAT,repeat,0.49,0.529,0.552,14689
882,PARROT,鹦鹉,723.9590243902439,-0.3209834740621654,29.0,12060,PARROT,parrot,0.588,0.333,0.292,12598
883,TERMITE,白蚁,800.5642500000002,-0.1292993903189467,14.0,3859,TERMITE,termite,0.265,0.48,0.408,17778
885,OPPOSITE,相反,692.6285,-0.5898561066900756,13.0,7138,OPPOSITE,opposite,0.235,0.545,0.408,12169
890,MULE,骡子,806.1245945945946,-0.0441571534738814,17.0,12030,MULE,mule,0.32,0.337,0.254,11470
892,TIME,时间,570.8151282051282,-0.8791986355107244,14.0,5253,TIME,time,0.604,0.288,0.609,17991
893,TIN (METAL),锡,798.2152777777776,-0.0465684719675457,13.0,972,TIN (METAL),tin,0.469,0.37,0.217,18004
895,TORTOISE,乌龟,655.8702439024391,-0.5851992966515898,11.0,10572,TORTOISE,tortoise,0.673,0.078,0.25,18124
897,SWALLOW,吞,637.8205128205127,-0.6376937212443051,7.0,89,SWALLOW,swallow,0.466,0.608,0.436,17411
898,TRADE,贸易,736.2232500000001,-0.3018832466599438,17.0,11603,TRADE,trade,0.561,0.544,0.69,18177
899,PRESIDENT,总统,627.6619047619048,-0.6830675224517582,18.0,5954,PRESIDENT,president,0.677,0.622,0.973,13572
90,INNOCENT,纯情,775.198205128205,-0.1824794734450827,18.0,11114,INNOCENT,innocent,0.729,0.206,0.34,9253
900,TRAIN,火车,716.272142857143,-0.448033546783038,8.0,3003,TRAIN,train,0.666,0.705,0.62,18192
905,BORING,枯燥,676.95925,-0.4920031466809892,26.0,6955,BORING,boring,0.194,0.217,0.125,2014
906,TREE,树,599.74975,-0.7539376017957692,9.0,271,TREE,tree,0.67,0.118,0.442,18299
908,DRUM,鼓声,766.4405714285715,-0.0693743968713921,20.0,9871,DRUM,drum,0.615,0.679,0.339,5485
909,GARBAGE,垃圾,630.160487804878,-0.6697750273769323,14.0,5754,GARBAGE,garbage,0.188,0.51,0.192,7351
910,DEATH,死亡,686.4166666666667,-0.5455776748290878,9.0,4624,DEATH,death,0.031,0.72,0.472,4422
911,TEMPLE,庙,667.4735000000002,-0.5570551148567188,8.0,174,TEMPLE,temple,0.612,0.269,0.66,17729
913,CROW,乌鸦,705.3582051282049,-0.483052604525467,13.0,10573,CROW,crow,0.224,0.439,0.363,4163
915,SINK (BASIN),盆,744.448157894737,-0.3644031765793108,9.0,289,SINK (BASIN),basin,0.552,0.231,0.398,1456
919,CHILI PEPPER,辣椒,835.9159523809524,-0.1152900342474058,26.0,10107,CHILI PEPPER,chili,0.592,0.566,0.433,2923
92,SPOIL (SOMEBODY OR SOMETHING),溺爱,691.8878947368421,-0.5116061308303969,23.0,9652,SPOIL (SOMEBODY OR SOMETHING),spoil,0.146,0.723,0.328,16655
920,GRAPE,葡萄,749.0590000000001,-0.3617402154146125,23.0,9747,GRAPE,grape,0.729,0.122,0.295,7718
921,VALLEY,山谷,724.9611428571427,-0.3993541037882913,10.0,2255,VALLEY,valley,0.729,0.306,0.386,19073
923,LOVE,爱,628.0244999999998,-0.689710445842449,10.0,869,LOVE,love,1.0,0.519,0.673,10456
924,VEGETABLES,蔬菜,631.9911904761905,-0.6608932018013123,26.0,10262,VEGETABLES,vegetable,0.551,0.12,0.289,19129
926,RICE,米饭,659.579756097561,-0.5513036140710226,13.0,4668,RICE,rice,0.667,0.208,0.33,14971
928,EMBRACE,拥抱,594.856,-0.7787739760848523,16.0,6061,EMBRACE,hug,0.908,0.427,0.548,8589
933,WALL (OF HOUSE),墙壁,791.7687500000003,-0.2149646408648261,30.0,9892,WALL (OF HOUSE),wall,0.417,0.25,0.509,19402
940,STRAIN,滤,754.7948571428573,-0.3117087871346602,13.0,865,STRAIN,strain,0.19,0.75,0.38,17003
942,HONEY,蜂蜜,707.6151219512194,-0.354541528986237,27.0,9755,HONEY,honey,0.92,0.431,0.51,8471
943,WATERFALL,瀑布,735.4442105263158,-0.3459586406030848,23.0,10469,WATERFALL,waterfall,0.652,0.46,0.528,19483
946,BLOOD,血,621.7247368421054,-0.7048122746795841,6.0,73,BLOOD,blood,0.219,0.684,0.585,1850
947,STREAM,溪,738.179268292683,-0.2937901961973437,13.0,590,STREAM,stream,0.449,0.537,0.559,17030
951,WEAPONS,武器,635.4112499999999,-0.6763263511793492,24.0,6167,WEAPONS,weapon,0.054,0.84,0.831,19510
952,WEATHER,天气,646.9639999999997,-0.6386375920505825,8.0,2663,WEATHER,weather,0.755,0.404,0.567,19519
958,WILD ANIMAL,野兽,664.161219512195,-0.6615140538029947,22.0,8943,WILD ANIMAL,beast,0.214,0.78,0.732,1528
963,BOOK,图书,650.8374358974359,-0.6251605977557342,12.0,10706,BOOK,book,0.802,0.21,0.606,1974
965,WORLD,世界,607.1514634146342,-0.7741437587175511,14.0,3114,WORLD,world,0.622,0.394,0.75,19804
967,YEAST,发酵,697.80975,-0.3766573849345392,19.0,3359,YEAST,yeast,0.5,0.35,0.327,19906
969,CIGARETTE,香烟,736.5592499999999,-0.3904084415568595,19.0,7462,CIGARETTE,cigarette,0.219,0.528,0.304,3013
972,BE ABLE,能够,696.2905263157896,-0.4989743496561232,21.0,8128,BE ABLE,can,0.662,0.36,0.454,2468
974,TOBACCO,烟草,731.6804999999997,-0.3250259906315673,19.0,7944,TOBACCO,tobacco,0.327,0.546,0.387,18047
975,SPINACH,菠菜,658.3436585365853,-0.6243403372057802,22.0,9387,SPINACH,spinach,0.583,0.2,0.368,16621
978,WAVE,波浪,686.50875,-0.4887108090753025,18.0,6225,WAVE,wave,0.622,0.491,0.49,19490
979,FARMER,农,726.2323076923077,-0.3091131831530589,6.0,55,FARMER,farmer,0.677,0.432,0.464,6493
980,HEEL,脚跟,899.0027027027024,0.2027161545493218,24.0,8825,HEEL,heel,0.48,0.35,0.385,8236
985,VINEGAR,醋,685.3694871794872,-0.4531410281439517,15.0,714,VINEGAR,vinegar,0.276,0.37,0.356,19271
986,TOMATO,番茄,617.9504878048782,-0.707050095797108,20.0,9276,TOMATO,tomato,0.55,0.183,0.275,18070
987,REMAIN,留下,684.2956410256411,-0.5321746128620469,13.0,7976,REMAIN,remain,0.709,0.365,0.731,14620
989,CLEAR,清楚,646.5023076923078,-0.651763496003187,24.0,8672,CLEAR,clear,0.857,0.327,0.573,3114
99,HUNCHBACK,驼背,833.4702631578948,0.0063843868464503,17.0,12011,HUNCHBACK,hunchback,0.208,0.39,0.259,8627
991,FRY,煎,693.9652500000001,-0.4072594545436236,13.0,594,FRY,fry,0.52,0.61,0.324,7223
992,CLIFF,悬崖,773.8862499999998,-0.2656255348524642,22.0,10813,CLIFF,cliff,0.361,0.62,0.509,3138
999,JOINT,关节,772.4918918918919,-0.1715545056193289,11.0,4088,JOINT,joint,0.615,0.392,0.566,9698
